Source,Target,Type,Id,Label,Weight
4720,5575,Directed,734666,,3
4718,5575,Directed,734595,,1
4668,5575,Directed,733735,,1
4648,5575,Directed,733591,,1
4645,5575,Directed,733553,,2
4644,5575,Directed,733501,,1
4629,5575,Directed,733246,,1
4625,5575,Directed,733204,,2
4572,5575,Directed,732404,,1
4571,5575,Directed,732384,,1
4559,5575,Directed,732289,,1
4528,5575,Directed,731658,,1
4524,5575,Directed,731586,,1
4507,5575,Directed,731370,,1
4501,5575,Directed,731293,,2
4496,5575,Directed,731148,,2
4492,5575,Directed,731068,,1
4488,5575,Directed,730931,,1
4447,5575,Directed,730198,,1
4441,5575,Directed,730086,,1
4438,5575,Directed,729898,,1
4415,5575,Directed,729349,,1
4413,5575,Directed,729328,,3
4362,5575,Directed,728168,,1
4346,5575,Directed,727909,,2
4327,5575,Directed,727571,,1
4297,5575,Directed,726844,,1
4295,5575,Directed,726759,,3
4285,5575,Directed,726470,,1
4256,5575,Directed,726002,,1
4255,5575,Directed,725921,,4
4229,5575,Directed,725255,,1
4227,5575,Directed,725192,,1
4213,5575,Directed,725010,,1
4175,5575,Directed,724048,,1
4162,5575,Directed,723706,,1
4161,5575,Directed,723634,,1
4158,5575,Directed,723580,,1
4157,5575,Directed,723537,,1
4128,5575,Directed,723076,,1
4117,5575,Directed,722675,,1
4109,5575,Directed,722226,,1
4093,5575,Directed,721865,,1
4092,5575,Directed,721858,,1
4080,5575,Directed,721713,,1
4049,5575,Directed,720673,,1
4045,5575,Directed,720627,,2
4044,5575,Directed,720594,,1
4038,5575,Directed,720517,,1
4037,5575,Directed,720497,,1
4027,5575,Directed,720349,,1
4020,5575,Directed,720079,,1
4019,5575,Directed,720038,,1
3988,5575,Directed,719355,,3
3975,5575,Directed,718812,,1
3966,5575,Directed,718274,,1
3950,5575,Directed,718119,,1
3931,5575,Directed,717935,,1
3928,5575,Directed,717874,,1
3920,5575,Directed,717433,,2
3897,5575,Directed,716939,,1
3893,5575,Directed,716793,,2
3883,5575,Directed,716494,,1
3880,5575,Directed,716358,,1
3879,5575,Directed,716278,,1
3873,5575,Directed,715762,,6
3865,5575,Directed,715605,,1
3854,5575,Directed,715422,,1
3846,5575,Directed,715262,,1
3840,5575,Directed,715012,,1
3838,5575,Directed,714839,,1
3834,5575,Directed,714676,,1
3804,5575,Directed,714164,,2
3793,5575,Directed,713866,,1
3792,5575,Directed,713802,,1
3789,5575,Directed,713767,,2
3777,5575,Directed,713288,,1
3744,5575,Directed,712947,,1
3601,5575,Directed,709918,,1
3282,5575,Directed,701007,,1
2600,5575,Directed,672827,,1
2361,5575,Directed,666218,,1
2253,5575,Directed,662569,,1
2039,5575,Directed,651649,,1
1691,5575,Directed,638029,,1
1681,5575,Directed,637733,,1
1675,5575,Directed,637294,,1
1581,5575,Directed,633260,,1
1475,5575,Directed,627453,,1
1304,5575,Directed,618493,,1
1274,5575,Directed,617001,,2
1197,5575,Directed,612698,,1
262,5575,Directed,589397,,1
249,5575,Directed,588493,,2
169,5575,Directed,585098,,1
131,5575,Directed,582503,,1
115,5575,Directed,580786,,1
106,5575,Directed,579720,,1
101,5575,Directed,578561,,3
52,5575,Directed,577877,,1
5576,5769,Directed,747207,,1
5576,5700,Directed,747205,,1
5576,5686,Directed,747204,,3
5576,5684,Directed,747203,,2
5576,5682,Directed,747202,,2
5576,5668,Directed,747201,,3
5576,5664,Directed,747200,,1
5576,5605,Directed,747198,,1
5576,5603,Directed,747197,,3
5576,5592,Directed,747196,,1
5576,5581,Directed,747194,,6
5576,5242,Directed,747188,,1
5576,5197,Directed,747185,,1
5664,5576,Directed,748070,,1
5589,5576,Directed,747381,,1
5546,5576,Directed,747016,,2
5516,5576,Directed,746662,,1
5417,5576,Directed,745296,,1
5409,5576,Directed,745149,,1
5407,5576,Directed,745122,,1
5364,5576,Directed,744304,,3
5338,5576,Directed,743960,,1
5335,5576,Directed,743895,,1
5322,5576,Directed,743636,,3
5316,5576,Directed,743395,,5
5279,5576,Directed,742755,,1
5248,5576,Directed,741924,,1
5242,5576,Directed,741846,,2
5201,5576,Directed,740935,,1
5197,5576,Directed,740878,,4
5001,5576,Directed,738579,,1
4779,5576,Directed,735604,,1
4647,5576,Directed,733579,,1
3963,5576,Directed,718161,,1
2723,5576,Directed,678235,,1
2614,5576,Directed,673172,,1
106,5576,Directed,579721,,2
101,5576,Directed,578562,,2
5581,5769,Directed,747285,,1
5581,5713,Directed,747283,,1
5581,5700,Directed,747282,,1
5581,5686,Directed,747281,,4
5581,5684,Directed,747280,,2
5581,5682,Directed,747279,,2
5581,5671,Directed,747278,,1
5581,5668,Directed,747277,,3
5581,5605,Directed,747275,,2
5581,5603,Directed,747274,,3
5581,5594,Directed,747273,,1
5581,5592,Directed,747272,,1
5581,5248,Directed,747267,,1
5581,5242,Directed,747266,,1
5581,5201,Directed,747264,,1
5581,4827,Directed,747263,,1
5700,5581,Directed,748450,,1
5664,5581,Directed,748071,,1
5607,5581,Directed,747543,,1
5546,5581,Directed,747017,,2
5516,5581,Directed,746663,,1
5417,5581,Directed,745297,,1
5409,5581,Directed,745150,,1
5407,5581,Directed,745123,,2
5406,5581,Directed,745102,,1
5364,5581,Directed,744305,,3
5338,5581,Directed,743961,,1
5335,5581,Directed,743896,,1
5322,5581,Directed,743637,,4
5316,5581,Directed,743397,,4
5279,5581,Directed,742756,,1
5248,5581,Directed,741926,,2
5242,5581,Directed,741848,,3
5201,5581,Directed,740936,,2
5197,5581,Directed,740879,,4
4779,5581,Directed,735605,,1
2614,5581,Directed,673173,,1
106,5581,Directed,579723,,2
101,5581,Directed,578564,,2
5668,5993,Directed,748137,,1
5668,5686,Directed,748131,,2
5668,5684,Directed,748130,,1
5668,5682,Directed,748129,,2
5713,5668,Directed,748551,,1
5664,5668,Directed,748073,,1
5546,5668,Directed,747020,,2
5516,5668,Directed,746666,,1
5417,5668,Directed,745303,,1
5409,5668,Directed,745153,,1
5364,5668,Directed,744310,,2
5338,5668,Directed,743964,,1
5335,5668,Directed,743900,,2
5322,5668,Directed,743645,,3
5316,5668,Directed,743402,,2
5242,5668,Directed,741855,,2
5201,5668,Directed,740943,,1
5197,5668,Directed,740886,,2
5184,5668,Directed,740511,,2
5111,5668,Directed,739739,,1
5101,5668,Directed,739628,,2
5057,5668,Directed,739093,,1
5048,5668,Directed,738947,,1
5014,5668,Directed,738724,,2
5004,5668,Directed,738630,,1
4975,5668,Directed,738231,,1
4969,5668,Directed,738198,,1
4819,5668,Directed,736082,,1
4779,5668,Directed,735608,,1
4776,5668,Directed,735547,,2
4760,5668,Directed,735238,,1
4741,5668,Directed,735130,,2
4720,5668,Directed,734668,,1
4698,5668,Directed,734152,,2
4693,5668,Directed,734112,,1
4685,5668,Directed,734013,,1
4670,5668,Directed,733797,,1
4508,5668,Directed,731391,,1
4437,5668,Directed,729839,,1
4433,5668,Directed,729726,,1
4431,5668,Directed,729668,,1
4347,5668,Directed,727947,,1
4346,5668,Directed,727911,,1
4307,5668,Directed,727286,,1
4302,5668,Directed,727046,,1
4296,5668,Directed,726824,,1
4219,5668,Directed,725099,,1
4177,5668,Directed,724079,,1
4172,5668,Directed,724013,,3
4119,5668,Directed,722724,,2
4112,5668,Directed,722523,,3
4109,5668,Directed,722227,,1
3937,5668,Directed,717991,,1
3859,5668,Directed,715545,,1
3838,5668,Directed,714840,,1
3808,5668,Directed,714231,,3
3799,5668,Directed,714061,,1
3794,5668,Directed,713914,,1
3668,5668,Directed,711138,,1
3599,5668,Directed,709908,,1
3518,5668,Directed,707969,,1
3468,5668,Directed,706718,,1
2944,5668,Directed,686702,,1
2787,5668,Directed,680979,,1
2740,5668,Directed,679148,,1
2614,5668,Directed,673176,,1
1734,5668,Directed,640077,,1
106,5668,Directed,579727,,2
101,5668,Directed,578568,,3
5682,5993,Directed,748317,,1
5682,5769,Directed,748311,,1
5682,5700,Directed,748309,,1
5682,5686,Directed,748308,,1
5682,5684,Directed,748307,,1
5682,5592,Directed,748306,,1
5682,5248,Directed,748303,,1
5682,5242,Directed,748302,,1
5713,5682,Directed,748552,,1
5684,5682,Directed,748342,,1
5603,5682,Directed,747504,,2
5592,5682,Directed,747390,,1
5409,5682,Directed,745154,,1
5407,5682,Directed,745129,,1
5364,5682,Directed,744311,,1
5338,5682,Directed,743965,,1
5322,5682,Directed,743647,,3
5316,5682,Directed,743403,,2
5279,5682,Directed,742759,,1
5248,5682,Directed,741933,,4
5242,5682,Directed,741856,,3
5201,5682,Directed,740944,,3
5197,5682,Directed,740887,,1
5184,5682,Directed,740513,,1
5142,5682,Directed,740091,,1
4859,5682,Directed,736729,,1
4670,5682,Directed,733798,,1
4255,5682,Directed,725924,,1
3975,5682,Directed,718814,,1
3789,5682,Directed,713772,,1
2276,5682,Directed,663337,,1
1274,5682,Directed,617008,,1
1034,5682,Directed,605803,,1
101,5682,Directed,578570,,2
5748,5769,Directed,748814,,1
5646,5769,Directed,747970,,1
5441,5769,Directed,745523,,1
5316,5769,Directed,743408,,1
5268,5769,Directed,742190,,1
5993,3647,Directed,750571,,1
5713,5993,Directed,748558,,1
4159,5993,Directed,723587,,1
4160,5933,Directed,723598,,1
4378,4160,Directed,728271,,1
4154,4160,Directed,723362,,1
39,4160,Directed,577687,,1
28,5577,Directed,577338,,1
28,5229,Directed,577333,,1
28,5140,Directed,577332,,1
28,5108,Directed,577331,,1
28,5099,Directed,577330,,1
28,5093,Directed,577329,,1
28,5064,Directed,577327,,1
28,5058,Directed,577326,,2
28,4986,Directed,577324,,1
28,4976,Directed,577322,,1
28,4969,Directed,577321,,1
28,4961,Directed,577320,,2
28,4953,Directed,577319,,1
28,4909,Directed,577317,,1
28,4905,Directed,577316,,1
28,4902,Directed,577315,,1
28,4870,Directed,577314,,2
28,4862,Directed,577313,,1
28,4856,Directed,577312,,1
28,4842,Directed,577310,,1
28,4831,Directed,577309,,4
28,4807,Directed,577307,,1
28,4675,Directed,577303,,1
28,4670,Directed,577302,,1
28,4645,Directed,577301,,1
28,4639,Directed,577300,,1
28,4621,Directed,577299,,1
28,4582,Directed,577297,,1
28,4550,Directed,577295,,1
28,4546,Directed,577294,,1
28,4532,Directed,577293,,1
28,4491,Directed,577290,,1
28,4484,Directed,577288,,1
28,4441,Directed,577286,,1
28,4438,Directed,577285,,1
28,4431,Directed,577284,,1
28,4389,Directed,577280,,1
28,4302,Directed,577277,,1
28,4295,Directed,577276,,2
28,4229,Directed,577272,,1
28,4215,Directed,577270,,1
28,4176,Directed,577269,,1
28,4168,Directed,577267,,2
28,4158,Directed,577266,,3
28,4155,Directed,577264,,1
28,4134,Directed,577263,,1
28,4126,Directed,577262,,1
28,4125,Directed,577261,,5
28,4119,Directed,577260,,1
28,4074,Directed,577258,,1
28,4068,Directed,577256,,1
28,4017,Directed,577253,,1
28,3994,Directed,577252,,1
28,3977,Directed,577250,,1
28,3976,Directed,577249,,1
28,3966,Directed,577247,,1
28,3933,Directed,577246,,1
28,3908,Directed,577244,,1
28,3907,Directed,577243,,1
28,3893,Directed,577241,,3
28,3892,Directed,577240,,2
28,3885,Directed,577239,,1
28,3881,Directed,577238,,2
28,3874,Directed,577236,,3
28,3852,Directed,577235,,1
28,3841,Directed,577234,,1
28,3840,Directed,577233,,1
28,3838,Directed,577232,,1
28,3834,Directed,577231,,1
28,3782,Directed,577229,,1
28,3739,Directed,577227,,1
28,3737,Directed,577226,,1
28,2872,Directed,577222,,1
28,375,Directed,577219,,1
28,39,Directed,577212,,1
4702,28,Directed,734165,,1
4433,28,Directed,729681,,1
4074,28,Directed,721570,,1
3991,28,Directed,719377,,1
3918,28,Directed,717351,,1
3892,28,Directed,716657,,1
3885,28,Directed,716503,,1
2743,28,Directed,679298,,1
2227,28,Directed,660989,,1
1966,28,Directed,648975,,1
1825,28,Directed,644005,,1
1664,28,Directed,636876,,1
1339,28,Directed,620303,,1
276,28,Directed,589844,,2
262,28,Directed,589343,,1
249,28,Directed,588283,,2
131,28,Directed,582366,,1
114,28,Directed,580703,,1
110,28,Directed,580356,,1
106,28,Directed,579477,,1
102,28,Directed,578594,,1
39,5933,Directed,577754,,2
39,5914,Directed,577753,,1
39,5229,Directed,577744,,1
39,5180,Directed,577743,,1
39,5161,Directed,577742,,1
39,5140,Directed,577741,,1
39,5049,Directed,577738,,1
39,5048,Directed,577737,,1
39,5045,Directed,577736,,1
39,5003,Directed,577734,,1
39,4986,Directed,577732,,1
39,4963,Directed,577730,,1
39,4953,Directed,577729,,2
39,4872,Directed,577728,,1
39,4870,Directed,577727,,1
39,4765,Directed,577722,,1
39,4721,Directed,577721,,1
39,4675,Directed,577717,,1
39,4670,Directed,577716,,1
39,4645,Directed,577715,,1
39,4576,Directed,577713,,2
39,4546,Directed,577711,,2
39,4544,Directed,577710,,1
39,4528,Directed,577708,,1
39,4491,Directed,577706,,1
39,4407,Directed,577700,,1
39,4320,Directed,577695,,1
39,4229,Directed,577692,,1
39,4200,Directed,577690,,1
39,4168,Directed,577688,,1
39,4154,Directed,577685,,1
39,4140,Directed,577684,,1
39,4134,Directed,577683,,1
39,4115,Directed,577682,,1
39,4111,Directed,577681,,1
39,4068,Directed,577679,,1
39,4056,Directed,577676,,1
39,4017,Directed,577674,,1
39,4002,Directed,577673,,1
39,3999,Directed,577672,,1
39,3994,Directed,577671,,1
39,3966,Directed,577667,,2
39,3908,Directed,577666,,1
39,1951,Directed,577662,,1
39,131,Directed,577660,,1
4986,39,Directed,738378,,1
4378,39,Directed,728267,,1
4287,39,Directed,726476,,1
3882,39,Directed,716405,,1
3841,39,Directed,715024,,1
3840,39,Directed,714913,,2
3838,39,Directed,714775,,2
3833,39,Directed,714550,,1
3782,39,Directed,713454,,1
3743,39,Directed,712856,,1
3739,39,Directed,712640,,1
3737,39,Directed,712542,,1
3712,39,Directed,712075,,1
3498,39,Directed,707470,,1
3107,39,Directed,694621,,1
2913,39,Directed,685649,,1
2743,39,Directed,679299,,1
2638,39,Directed,674784,,1
2361,39,Directed,666181,,1
2227,39,Directed,660990,,1
1966,39,Directed,648976,,1
1825,39,Directed,644006,,1
255,39,Directed,588879,,2
224,39,Directed,587870,,1
167,39,Directed,585012,,1
132,39,Directed,582514,,1
131,39,Directed,582367,,1
123,39,Directed,581650,,1
122,39,Directed,581567,,2
106,39,Directed,579478,,1
232,4346,Directed,587999,,1
232,4128,Directed,587998,,1
4407,232,Directed,729235,,1
115,232,Directed,580726,,1
249,5577,Directed,588494,,1
249,5435,Directed,588483,,2
249,5385,Directed,588481,,1
249,5184,Directed,588472,,1
249,5144,Directed,588471,,1
249,5059,Directed,588469,,1
249,5007,Directed,588467,,2
249,4983,Directed,588466,,2
249,4969,Directed,588465,,1
249,4867,Directed,588458,,3
249,4859,Directed,588457,,2
249,4831,Directed,588455,,1
249,4822,Directed,588454,,1
249,4807,Directed,588453,,2
249,4733,Directed,588451,,1
249,4646,Directed,588448,,1
249,4621,Directed,588447,,1
249,4572,Directed,588446,,1
249,4532,Directed,588443,,1
249,4515,Directed,588442,,1
249,4501,Directed,588440,,3
249,4499,Directed,588439,,2
249,4461,Directed,588437,,1
249,4450,Directed,588436,,1
249,4449,Directed,588435,,1
249,4444,Directed,588434,,3
249,4441,Directed,588433,,3
249,4438,Directed,588431,,3
249,4389,Directed,588427,,1
249,4362,Directed,588425,,1
249,4346,Directed,588424,,1
249,4299,Directed,588421,,1
249,4295,Directed,588420,,1
249,4292,Directed,588419,,1
249,4255,Directed,588417,,1
249,4175,Directed,588413,,3
249,4162,Directed,588411,,1
249,4161,Directed,588410,,1
249,4125,Directed,588408,,1
249,4080,Directed,588406,,1
249,4033,Directed,588403,,1
249,3983,Directed,588400,,1
249,3975,Directed,588398,,4
249,3950,Directed,588395,,2
249,3892,Directed,588392,,1
249,3885,Directed,588391,,1
249,3883,Directed,588390,,2
249,3873,Directed,588388,,2
249,3856,Directed,588387,,2
249,3739,Directed,588383,,1
249,3562,Directed,588375,,1
249,3408,Directed,588371,,1
249,2989,Directed,588342,,1
249,305,Directed,588292,,5
249,255,Directed,588288,,1
5694,249,Directed,748409,,1
4983,249,Directed,738359,,1
4859,249,Directed,736697,,1
4686,249,Directed,734020,,1
4572,249,Directed,732388,,1
4501,249,Directed,731260,,1
4472,249,Directed,730502,,1
4452,249,Directed,730266,,1
4451,249,Directed,730255,,1
4449,249,Directed,730236,,1
4444,249,Directed,730120,,1
4080,249,Directed,721700,,1
3994,249,Directed,719423,,1
3928,249,Directed,717853,,1
3909,249,Directed,717279,,1
3552,249,Directed,708744,,1
2361,249,Directed,666182,,1
1966,249,Directed,648983,,1
1825,249,Directed,644010,,1
1821,249,Directed,643854,,1
1475,249,Directed,627424,,1
1274,249,Directed,616840,,2
115,249,Directed,580727,,1
109,249,Directed,580287,,1
106,249,Directed,579490,,1
102,249,Directed,578604,,1
255,5933,Directed,589014,,1
255,5914,Directed,589013,,1
255,5577,Directed,589009,,1
255,5534,Directed,589008,,1
255,5180,Directed,589005,,1
255,5161,Directed,589004,,1
255,5068,Directed,589001,,1
255,5049,Directed,588999,,1
255,5048,Directed,588998,,2
255,5045,Directed,588997,,1
255,5007,Directed,588995,,1
255,5003,Directed,588994,,1
255,5002,Directed,588993,,1
255,4968,Directed,588992,,1
255,4967,Directed,588991,,1
255,4963,Directed,588989,,1
255,4953,Directed,588987,,2
255,4909,Directed,588985,,1
255,4904,Directed,588984,,1
255,4872,Directed,588983,,1
255,4779,Directed,588980,,1
255,4777,Directed,588979,,1
255,4765,Directed,588978,,1
255,4721,Directed,588977,,1
255,4720,Directed,588976,,1
255,4644,Directed,588973,,1
255,4642,Directed,588972,,1
255,4624,Directed,588970,,1
255,4576,Directed,588968,,2
255,4546,Directed,588966,,1
255,4544,Directed,588965,,1
255,4528,Directed,588963,,1
255,4501,Directed,588962,,1
255,4499,Directed,588961,,1
255,4488,Directed,588960,,1
255,4486,Directed,588959,,1
255,4407,Directed,588954,,1
255,4341,Directed,588950,,1
255,4320,Directed,588949,,1
255,4307,Directed,588948,,1
255,4296,Directed,588947,,1
255,4256,Directed,588944,,1
255,4248,Directed,588943,,1
255,4203,Directed,588942,,1
255,4200,Directed,588941,,1
255,4178,Directed,588940,,1
255,4175,Directed,588939,,1
255,4140,Directed,588937,,1
255,4116,Directed,588936,,1
255,4115,Directed,588935,,2
255,4111,Directed,588934,,1
255,4109,Directed,588933,,2
255,4098,Directed,588932,,1
255,4068,Directed,588931,,1
255,4056,Directed,588930,,1
255,4036,Directed,588929,,1
255,4023,Directed,588928,,2
255,4002,Directed,588926,,2
255,3999,Directed,588925,,1
255,3984,Directed,588924,,1
255,3966,Directed,588921,,1
255,3950,Directed,588920,,1
255,3897,Directed,588917,,1
255,3883,Directed,588916,,1
255,3882,Directed,588915,,1
255,3855,Directed,588913,,1
255,3845,Directed,588912,,1
255,3841,Directed,588911,,1
255,3840,Directed,588910,,1
255,3833,Directed,588908,,2
255,3802,Directed,588906,,1
255,3789,Directed,588905,,1
255,3743,Directed,588903,,1
255,3739,Directed,588902,,1
255,3712,Directed,588901,,1
255,3498,Directed,588900,,1
255,3494,Directed,588899,,1
255,3369,Directed,588898,,1
255,3220,Directed,588897,,1
255,2913,Directed,588892,,1
255,2638,Directed,588890,,1
255,1951,Directed,588888,,1
255,106,Directed,588881,,1
255,91,Directed,588880,,1
4860,255,Directed,736731,,1
4692,255,Directed,734090,,1
4572,255,Directed,732389,,1
4365,255,Directed,728180,,1
4287,255,Directed,726482,,1
4050,255,Directed,720680,,1
3803,255,Directed,714092,,1
1562,255,Directed,631380,,1
167,255,Directed,585015,,1
160,255,Directed,584184,,1
132,255,Directed,582517,,1
123,255,Directed,581656,,1
