id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
4142,0,7,0,11,0.2562673318798196,0.0026851772598288463,https://openalex.org/W2612458260
5654,0,10,4,6,0.2545199735706989,0.0019278459086748783,https://openalex.org/W2912098225
4035,0,7,0,7,0.25791756099697755,0.0011369816233662568,https://openalex.org/W2883237626
4662,0,7,2,2,0.238128547073328,0.0002767584383576587,https://openalex.org/W258324418
277,0,9,2,6,0.25502863497911776,0.0010319190385433528,https://openalex.org/W2090502008
3327,0,12,2,2,0.2074162203821847,5.035987382315411e-05,https://openalex.org/W2790386925
3232,0,9,2,3,0.23573467844699475,0.000434819648088533,https://openalex.org/W2611163700
5138,0,11,1,12,0.27824127124439413,0.008524565311990594,https://openalex.org/W2418830594
5854,0,14,2,6,0.228957527756434,7.284394656370138e-05,https://openalex.org/W2097709715
280,0,14,2,3,0.20062874260368177,1.256925058531044e-05,https://openalex.org/W2148276670
283,0,1,1,6,0.2352293955592531,0.000505177219430409,https://openalex.org/W2316057219
4540,0,7,6,13,0.2560879315914826,0.0013176481227079294,https://openalex.org/W2086753978
3912,0,7,0,6,0.26891429111544707,0.0014496636514963405,https://openalex.org/W2925771255
5032,0,10,4,2,0.237520392615821,0.0004929639306109065,https://openalex.org/W2554744053
3392,0,9,2,4,0.2609843572038381,0.0029866179795552954,https://openalex.org/W2792776534
5946,0,14,2,7,0.24560004073989333,0.0010329867196790835,https://openalex.org/W3123331292
3544,0,11,1,14,0.2873629803723853,0.009213964872661618,https://openalex.org/W2155347783
5945,0,14,2,10,0.253508713800448,0.0004401574599609414,https://openalex.org/W2752099845
1205,0,13,1,4,0.2268373753704298,0.0002709037184698168,https://openalex.org/W4247647770
4247,0,9,2,5,0.24753895927327543,0.000661590514582095,https://openalex.org/W2098952191
3351,0,30,2,25,0.2831224451891387,0.0077902528953305485,https://openalex.org/W2107718915
5204,0,14,2,3,0.25216893888835923,0.0006164978886227753,https://openalex.org/W1939677798
4061,0,12,2,49,0.26332642817020335,0.002131257598356256,https://openalex.org/W2122825721
4951,0,12,2,18,0.2615690776151538,0.0012767790102798232,https://openalex.org/W4242493107
